Date,Open,High,Low,Close,Adj Close,Volume
2015-12-17,3.450000,3.500000,3.420000,3.460000,2.363198,274807339
2015-12-18,3.420000,3.490000,3.410000,3.450000,2.356368,315501946
2015-12-21,3.400000,3.490000,3.400000,3.470000,2.370028,248453548
2015-12-22,3.470000,3.490000,3.450000,3.470000,2.370028,162085817
2015-12-23,3.480000,3.530000,3.460000,3.510000,2.397348,181644884
2015-12-24,3.530000,3.530000,3.500000,3.500000,2.390518,137698064
2015-12-28,3.530000,3.530000,3.450000,3.490000,2.383688,230124529
2015-12-29,3.480000,3.520000,3.470000,3.510000,2.397348,151256051
2015-12-30,3.520000,3.530000,3.440000,3.460000,2.363198,281839190
2015-12-31,3.460000,3.480000,3.450000,3.460000,2.363198,89343803
2016-01-04,3.440000,3.450000,3.320000,3.360000,2.294898,367349425
2016-01-05,3.350000,3.410000,3.320000,3.350000,2.288067,244626082
2016-01-06,3.320000,3.360000,3.320000,3.320000,2.267578,299349246
2016-01-07,3.290000,3.310000,3.200000,3.220000,2.199277,580301935
2016-01-08,3.260000,3.280000,3.210000,3.220000,2.199277,537973193
2016-01-11,3.150000,3.180000,3.100000,3.120000,2.130976,533120930
2016-01-12,3.140000,3.170000,3.090000,3.110000,2.124146,394970006
2016-01-13,3.140000,3.200000,3.100000,3.120000,2.130976,385338436
2016-01-14,3.060000,3.140000,3.050000,3.110000,2.124146,294572281
2016-01-15,3.110000,3.120000,3.030000,3.040000,2.076336,473485111
2016-01-18,3.000000,3.030000,2.970000,2.990000,2.042186,463902431
2016-01-19,2.990000,3.080000,2.990000,3.050000,2.083166,382412093
2016-01-20,3.000000,3.040000,2.950000,2.980000,2.035356,448478275
2016-01-21,3.000000,3.040000,2.920000,2.930000,2.001205,453353922
2016-01-22,3.000000,3.040000,2.970000,3.020000,2.062676,406616557
2016-01-25,3.050000,3.080000,2.990000,3.020000,2.062676,301639066
2016-01-26,3.000000,3.010000,2.930000,2.960000,2.021696,338663802
2016-01-27,2.990000,2.990000,2.930000,2.950000,2.014866,421476484
2016-01-28,2.950000,2.980000,2.910000,2.950000,2.014866,453412198
2016-01-29,2.930000,3.060000,2.920000,3.040000,2.076336,442703513
2016-02-01,3.050000,3.070000,2.990000,3.030000,2.069506,237246235
2016-02-02,2.980000,3.030000,2.980000,2.990000,2.042186,218533805
2016-02-03,2.950000,2.970000,2.920000,2.940000,2.008036,331577314
2016-02-04,2.990000,3.040000,2.970000,3.010000,2.055846,226674202
2016-02-05,3.000000,3.080000,3.000000,3.060000,2.089996,195977735
2016-02-11,2.930000,2.990000,2.900000,2.940000,2.008036,257420004
2016-02-12,2.900000,2.930000,2.830000,2.840000,1.939735,540326179
2016-02-15,2.890000,2.950000,2.880000,2.920000,1.994375,397162123
2016-02-16,2.960000,3.020000,2.940000,2.980000,2.035356,379653703
2016-02-17,2.980000,3.030000,2.910000,2.920000,1.994375,324794903
2016-02-18,3.010000,3.020000,2.940000,2.970000,2.028526,352250075
2016-02-19,2.940000,2.970000,2.920000,2.940000,2.008036,256282969
2016-02-22,2.950000,3.000000,2.950000,2.990000,2.042186,206457555
2016-02-23,2.990000,3.000000,2.950000,2.960000,2.021696,186010666
2016-02-24,2.930000,2.960000,2.910000,2.940000,2.008036,196360673
2016-02-25,2.930000,2.940000,2.880000,2.890000,1.973885,219867463
2016-02-26,2.930000,2.970000,2.900000,2.940000,2.008036,225239778
2016-02-29,2.910000,2.930000,2.900000,2.910000,1.987545,198560673
2016-03-01,2.940000,2.970000,2.910000,2.960000,2.021696,247764509
2016-03-02,3.000000,3.080000,3.000000,3.070000,2.096826,437584819
2016-03-03,3.080000,3.100000,3.040000,3.060000,2.089996,237112210
2016-03-04,3.090000,3.110000,3.060000,3.100000,2.117316,348918932
2016-03-07,3.140000,3.180000,3.130000,3.150000,2.151467,344416266
2016-03-08,3.140000,3.150000,3.070000,3.100000,2.117316,217646121
2016-03-09,3.080000,3.090000,3.050000,3.090000,2.110486,167920914
2016-03-10,3.100000,3.140000,3.070000,3.080000,2.103656,222485835
2016-03-11,3.050000,3.130000,3.040000,3.110000,2.124146,435751531
2016-03-14,3.140000,3.160000,3.130000,3.150000,2.151467,252632702
2016-03-15,3.150000,3.150000,3.110000,3.130000,2.137807,161231138
2016-03-16,3.150000,3.170000,3.090000,3.130000,2.137807,190097930
2016-03-17,3.180000,3.200000,3.160000,3.180000,2.171957,225255389
2016-03-18,3.180000,3.220000,3.150000,3.200000,2.185617,316587413
2016-03-21,3.200000,3.220000,3.180000,3.190000,2.178787,221693035
2016-03-22,3.180000,3.200000,3.160000,3.190000,2.178787,195820511
2016-03-23,3.190000,3.210000,3.160000,3.180000,2.171957,171982448
2016-03-24,3.140000,3.180000,3.120000,3.140000,2.144637,194116768
2016-03-29,3.150000,3.160000,3.120000,3.150000,2.151467,188331087
2016-03-30,3.190000,3.270000,3.180000,3.250000,2.219767,345316024
2016-03-31,3.260000,3.280000,3.190000,3.220000,2.199277,321583636
2016-04-01,3.210000,3.220000,3.160000,3.190000,2.178787,298446354
2016-04-05,3.120000,3.150000,3.090000,3.110000,2.124146,342468814
2016-04-06,3.080000,3.130000,3.060000,3.080000,2.103656,266347095
2016-04-07,3.090000,3.110000,3.010000,3.050000,2.083166,288859434
2016-04-08,3.010000,3.090000,3.010000,3.080000,2.103656,326760729
2016-04-11,3.070000,3.110000,3.050000,3.090000,2.110486,195208740
2016-04-12,3.090000,3.130000,3.080000,3.100000,2.117316,141593917
2016-04-13,3.130000,3.230000,3.120000,3.210000,2.192447,342858337
2016-04-14,3.280000,3.300000,3.230000,3.240000,2.212937,371762782
2016-04-15,3.230000,3.270000,3.210000,3.240000,2.212937,229785856
2016-04-18,3.200000,3.210000,3.150000,3.190000,2.178787,229820063
2016-04-19,3.240000,3.270000,3.220000,3.260000,2.226597,263614031
2016-04-20,3.260000,3.270000,3.200000,3.240000,2.212937,257858970
2016-04-21,3.240000,3.280000,3.220000,3.260000,2.226597,278874288
2016-04-22,3.210000,3.230000,3.180000,3.200000,2.185617,233353366
2016-04-25,3.200000,3.210000,3.150000,3.170000,2.165127,210885220
2016-04-26,3.200000,3.220000,3.130000,3.200000,2.185617,203326670
2016-04-27,3.180000,3.230000,3.170000,3.200000,2.185617,192789009
2016-04-28,3.220000,3.260000,3.180000,3.230000,2.206107,256988842
2016-04-29,3.180000,3.200000,3.150000,3.170000,2.165127,241467466
2016-05-03,3.150000,3.160000,3.110000,3.120000,2.130976,235515166
2016-05-04,3.090000,3.100000,3.070000,3.080000,2.103656,233335957
2016-05-05,3.060000,3.080000,3.050000,3.070000,2.096826,176540181
2016-05-06,3.030000,3.050000,3.020000,3.020000,2.062676,247943188
2016-05-09,3.050000,3.050000,3.010000,3.020000,2.062676,217710672
2016-05-10,3.000000,3.050000,3.000000,3.050000,2.083166,189207731
2016-05-11,3.050000,3.060000,3.010000,3.020000,2.062676,202763115
2016-05-12,3.010000,3.020000,3.000000,3.000000,2.049016,195339153
2016-05-13,3.000000,3.020000,2.970000,2.980000,2.035356,275737681
2016-05-16,2.970000,3.020000,2.960000,2.980000,2.035356,277194025
2016-05-17,2.990000,3.030000,2.970000,3.020000,2.062676,277234165
2016-05-18,2.980000,3.010000,2.970000,2.990000,2.042186,187849393
2016-05-19,2.970000,2.990000,2.960000,2.970000,2.028526,168439748
2016-05-20,2.990000,3.020000,2.970000,3.010000,2.055846,252945726
2016-05-23,2.990000,3.060000,2.990000,3.030000,2.069506,227186470
2016-05-24,3.020000,3.030000,3.000000,3.030000,2.069506,171672708
2016-05-25,3.070000,3.130000,3.060000,3.130000,2.137807,397121105
2016-05-26,3.110000,3.130000,3.060000,3.110000,2.124146,279887227
2016-05-27,3.120000,3.150000,3.080000,3.140000,2.144637,278486712
2016-05-30,3.130000,3.170000,3.120000,3.160000,2.158297,354995167
2016-05-31,3.160000,3.200000,3.150000,3.160000,2.158297,539154632
2016-06-01,3.140000,3.190000,3.140000,3.170000,2.165127,214594202
2016-06-02,3.190000,3.200000,3.160000,3.200000,2.185617,202690122
2016-06-03,3.220000,3.230000,3.200000,3.220000,2.199277,305171754
2016-06-06,3.230000,3.260000,3.200000,3.250000,2.219767,223080954
2016-06-07,3.270000,3.290000,3.250000,3.280000,2.240257,351647360
2016-06-08,3.300000,3.330000,3.270000,3.310000,2.260747,287017829
2016-06-10,3.310000,3.320000,3.240000,3.260000,2.226597,304991957
2016-06-13,3.210000,3.220000,3.170000,3.190000,2.178787,526767214
2016-06-14,3.180000,3.250000,3.160000,3.210000,2.192447,330705454
2016-06-15,3.170000,3.240000,3.160000,3.210000,2.192447,457494526
2016-06-16,3.000000,3.010000,2.950000,2.960000,2.161019,384019125
2016-06-17,2.970000,3.010000,2.940000,2.960000,2.161019,441457927
2016-06-20,2.990000,3.000000,2.960000,3.000000,2.190222,311450438
2016-06-21,3.000000,3.040000,2.990000,3.030000,2.212124,297829478
2016-06-22,3.020000,3.080000,3.010000,3.070000,2.241327,247854012
2016-06-23,3.090000,3.100000,3.050000,3.060000,2.234026,292193645
2016-06-24,3.000000,3.080000,2.900000,2.980000,2.175620,658638217
2016-06-27,2.930000,3.020000,2.920000,3.010000,2.197522,269035848
2016-06-28,2.960000,2.980000,2.950000,2.970000,2.168319,357865409
2016-06-29,2.990000,3.040000,2.980000,3.030000,2.212124,275169555
2016-06-30,3.080000,3.100000,3.050000,3.090000,2.255928,388143261
2016-07-04,3.150000,3.150000,3.110000,3.140000,2.292432,310683118
2016-07-05,3.100000,3.120000,3.070000,3.080000,2.248627,179707978
2016-07-06,3.040000,3.050000,3.010000,3.030000,2.212124,268844148
2016-07-07,3.050000,3.080000,3.040000,3.060000,2.234026,156327189
2016-07-08,3.040000,3.060000,3.010000,3.030000,2.212124,177526509
2016-07-11,3.100000,3.100000,3.070000,3.090000,2.255928,213488513
2016-07-12,3.090000,3.140000,3.080000,3.130000,2.285131,362317388
2016-07-13,3.160000,3.170000,3.100000,3.110000,2.270530,371568887
2016-07-14,3.110000,3.180000,3.100000,3.170000,2.314334,350221522
