,MSE,MAPE,RMSE,R2
train_teacher1,0.004435667768120766,0.030422957614064217,1125.5535888671875,0.9877793788909912
train_teacher10,0.004236521665006876,0.030942196026444435,1099.996826171875,0.9883280396461487
train_teacher11,0.003043513745069504,0.02543860301375389,932.340087890625,0.9916148781776428
train_teacher12,0.020133187994360924,0.05543641746044159,2397.965576171875,0.9445313811302185
train_teacher13,0.0040192753076553345,0.028548546135425568,1071.4219970703125,0.9889265298843384
train_teacher14,0.004389123525470495,0.02973986603319645,1119.6328125,0.9879075884819031
train_teacher15,0.0678626000881195,0.10135451704263687,4402.52587890625,0.8130328059196472
train_teacher16,0.003713079495355487,0.029819393530488014,1029.8021240234375,0.9897701740264893
train_teacher17,0.0056300233118236065,0.03614543005824089,1268.0657958984375,0.9844887852668762
train_teacher18,0.010270361788570881,0.044360268861055374,1712.6932373046875,0.9717043042182922
train_teacher19,0.005210404749959707,0.030916186049580574,1219.894775390625,0.9856448769569397
train_teacher2,0.006951452698558569,0.04787655547261238,1409.0438232421875,0.9808481335639954
train_teacher20,0.005493967328220606,0.03546827659010887,1252.64990234375,0.9848636388778687
train_teacher21,0.0048778909258544445,0.02944805473089218,1180.328125,0.9865610003471375
train_teacher22,0.010606907308101654,0.04508594423532486,1740.5281982421875,0.9707770943641663
train_teacher23,0.0034000445157289505,0.027040453627705574,985.4373168945312,0.9906325936317444
train_teacher24,0.0027426723390817642,0.025408761575818062,885.06201171875,0.9924436807632446
train_teacher25,0.003592877648770809,0.028448905795812607,1012.9964599609375,0.9901013374328613
train_teacher3,0.006393251940608025,0.03925805538892746,1351.2869873046875,0.98238605260849
train_teacher4,0.005295617040246725,0.035807203501462936,1229.8297119140625,0.9854101538658142
train_teacher5,0.00347710819914937,0.02685912325978279,996.5422973632812,0.9904202818870544
train_teacher6,0.004741525277495384,0.03255492076277733,1163.712646484375,0.9869366884231567
train_teacher7,0.003364020958542824,0.032683663070201874,980.203125,0.9907318353652954
train_teacher8,0.0031303702853620052,0.028891824185848236,945.5501708984375,0.9913755655288696
train_teacher9,0.006247448269277811,0.05027776211500168,1335.78955078125,0.9827877283096313
