,MSE,MAPE,RMSE,R2
train_teacher1,0.003180548781529069,0.027518996968865395,953.098388671875,0.9912373423576355
train_teacher10,0.004428264684975147,0.030978422611951828,1124.614013671875,0.9877997636795044
train_teacher11,0.0027496085967868567,0.02519560605287552,886.1805419921875,0.9924246072769165
train_teacher12,0.015853233635425568,0.056034717708826065,2127.872802734375,0.9563230276107788
train_teacher13,0.004504574462771416,0.03301246464252472,1134.2625732421875,0.9875895380973816
train_teacher14,0.0033760028891265392,0.037325069308280945,981.947021484375,0.9906988143920898
train_teacher15,0.03212380409240723,0.07193863391876221,3029.00634765625,0.9114962220191956
train_teacher16,0.0035427571274340153,0.028113732114434242,1005.906005859375,0.9902393817901611
train_teacher17,0.012264937162399292,0.053456563502550125,1871.627197265625,0.9662090539932251
train_teacher18,0.009527783840894699,0.04411173611879349,1649.615234375,0.9737501740455627
train_teacher19,0.003301273798570037,0.034570515155792236,971.0184326171875,0.990904688835144
train_teacher2,0.00624717865139246,0.05550110340118408,1335.7607421875,0.9827885031700134
train_teacher20,0.0055892979726195335,0.032432671636343,1263.4710693359375,0.9846010208129883
train_teacher21,0.002501410897821188,0.02323889173567295,845.2383422851562,0.9931083917617798
train_teacher22,0.0072217825800180435,0.038332391530275345,1436.18017578125,0.9801033735275269
train_teacher23,0.004225821699947119,0.029946250841021538,1098.60693359375,0.9883574843406677
train_teacher24,0.0035353004932403564,0.02856183424592018,1004.8468627929688,0.9902599453926086
train_teacher25,0.002999113639816642,0.026261165738105774,925.5143432617188,0.9917371869087219
train_teacher3,0.003751674434170127,0.030556317418813705,1035.140380859375,0.98966383934021
train_teacher4,0.003253482747823,0.028882894665002823,963.96435546875,0.9910363554954529
train_teacher5,0.003096414264291525,0.026589062064886093,940.4078369140625,0.991469144821167
train_teacher6,0.0038705908227711916,0.02782522700726986,1051.4178466796875,0.9893361926078796
train_teacher7,0.0053287409245967865,0.053621720522642136,1233.6700439453125,0.9853188395500183
train_teacher8,0.003003704594448209,0.026058683171868324,926.2224731445312,0.9917245507240295
train_teacher9,0.004627887159585953,0.03083088807761669,1149.6829833984375,0.9872497916221619
