,MSE,MAPE,RMSE,R2
train_teacher1,0.0012859432026743889,0.016480514779686928,772.7842407226562,0.9959988594055176
train_teacher10,0.001998429885134101,0.022969305515289307,963.366943359375,0.9937819838523865
train_teacher11,0.0012046428164467216,0.016738543286919594,747.9566040039062,0.9962518215179443
train_teacher12,0.007990564219653606,0.03864436224102974,1926.353515625,0.9751378893852234
train_teacher13,0.002098747529089451,0.02457520179450512,987.25048828125,0.9934698939323425
train_teacher14,0.001838388037867844,0.028465472161769867,923.9869995117188,0.9942799806594849
train_teacher15,0.01559517439454794,0.03793192654848099,2691.177734375,0.9514765739440918
train_teacher16,0.001495039789006114,0.01867809146642685,833.2467651367188,0.9953482747077942
train_teacher17,0.005387324374169111,0.03816276788711548,1581.7354736328125,0.9832376837730408
train_teacher18,0.005355787463486195,0.035534895956516266,1577.098876953125,0.9833357930183411
train_teacher19,0.0017839783104136586,0.025796866044402122,910.2109375,0.994449257850647
train_teacher2,0.0033574567642062902,0.03575951233506203,1248.683837890625,0.9895535111427307
train_teacher20,0.002828478580340743,0.021119005978107452,1146.1031494140625,0.9911993741989136
train_teacher21,0.0010533517925068736,0.014943857677280903,699.4134521484375,0.9967225790023804
train_teacher22,0.0036570376250892878,0.027044249698519707,1303.20263671875,0.9886213541030884
train_teacher23,0.0018112778197973967,0.019694693386554718,917.1488647460938,0.994364321231842
train_teacher24,0.0018342997645959258,0.02014068327844143,922.9590454101562,0.994292676448822
train_teacher25,0.0013883236097171903,0.018343443050980568,802.9576416015625,0.9956803321838379
train_teacher3,0.0018220064230263233,0.02116786316037178,919.8610229492188,0.9943309426307678
train_teacher4,0.0013395360438153148,0.017319362610578537,788.7230224609375,0.9958321452140808
train_teacher5,0.0014786290703341365,0.018325263634324074,828.6610107421875,0.9953993558883667
train_teacher6,0.0015915192198008299,0.016668930649757385,859.7124633789062,0.9950481057167053
train_teacher7,0.003048728685826063,0.035466231405735016,1189.8896484375,0.9905140995979309
train_teacher8,0.0013239678228273988,0.01802021451294422,784.1262817382812,0.9958805441856384
train_teacher9,0.0019358834251761436,0.018564974889159203,948.1714477539062,0.9939765930175781
