,MSE,MAPE,RMSE,R2
train_teacher1,0.0018281297525390983,0.018321067094802856,921.4055786132812,0.9943118691444397
train_teacher10,0.0015845152083784342,0.018838025629520416,857.8187255859375,0.9950698614120483
train_teacher11,0.0012162046041339636,0.015578173100948334,751.5374145507812,0.9962158799171448
train_teacher12,0.01014623697847128,0.03583085536956787,2170.69970703125,0.9684306383132935
train_teacher13,0.001518658478744328,0.018932193517684937,839.8028564453125,0.9952747821807861
train_teacher14,0.001982045127078891,0.019356489181518555,959.4096069335938,0.9938330054283142
train_teacher15,0.03533458709716797,0.05149482935667038,4050.8603515625,0.8900586366653442
train_teacher16,0.00147258082870394,0.019631272181868553,826.9644775390625,0.995418131351471
train_teacher17,0.0024772819597274065,0.024797238409519196,1072.593017578125,0.9922921061515808
train_teacher18,0.0051332381553947926,0.028491836041212082,1543.984619140625,0.9840282797813416
train_teacher19,0.002059242222458124,0.018940260633826256,977.9146728515625,0.9935927987098694
train_teacher2,0.0038518502842634916,0.03397740051150322,1337.4635009765625,0.9880152344703674
train_teacher20,0.002798192435875535,0.024928007274866104,1139.9505615234375,0.9912936091423035
train_teacher21,0.0023365349043160677,0.018765851855278015,1041.677734375,0.9927300214767456
train_teacher22,0.004368658177554607,0.02524261362850666,1424.364990234375,0.9864072203636169
train_teacher23,0.0015595605364069343,0.0187306497246027,851.0369262695312,0.9951475262641907
train_teacher24,0.0016413286793977022,0.01920965686440468,873.0619506835938,0.9948931336402893
train_teacher25,0.0017684930935502052,0.01901012286543846,906.2520141601562,0.9944974184036255
train_teacher3,0.0032468335703015327,0.025102203711867332,1227.9404296875,0.9898976683616638
train_teacher4,0.0025938921608030796,0.023138364776968956,1097.5472412109375,0.991929292678833
train_teacher5,0.0014420121442526579,0.018360139802098274,818.3360595703125,0.9955132603645325
train_teacher6,0.0020520174875855446,0.02180144563317299,976.1976928710938,0.9936152696609497
train_teacher7,0.0018618623726069927,0.02475854568183422,929.8674926757812,0.9942069053649902
train_teacher8,0.0014985287562012672,0.020285267382860184,834.218505859375,0.9953374266624451
train_teacher9,0.004031467717140913,0.040296122431755066,1368.292236328125,0.9874563217163086
